Id,Date,Name,Active,JobTitle,Affiliation,Institution,GrossSalary_Year,GrossSalary_Month,GrossSalary_Month_Base,GrossSalary_Month_Supplement,GrossSalary_Month_Diets,BirthDate
7048,08/11/2021,Ester Artieda Puyal,1,Alcaldesa Del Ayuntamiento De Poleñino,PP,Ayuntamiento De Poleñino,"150,25","10,73",,,,
7049,08/11/2021,Rosa Anabel Marcos Sanchez,1,Alcaldesa Del Ayuntamiento De Pozán De Vero,PSOE,Ayuntamiento De Pozán De Vero,"0,00","0,00",,,,
7050,08/11/2021,Mª Teresa Bardaji Lanau,1,Alcaldesa Del Ayuntamiento De Puebla De Castro La,PSOE,Ayuntamiento De Puebla De Castro La,"0,00","0,00",,,,
7051,08/11/2021,Jose Peris Morancho,1,Alcalde Del Ayuntamiento De Puente De Montañana,PSOE,Ayuntamiento De Puente De Montañana,"0,00","0,00",,,,
7052,08/11/2021,Jose Manuel Bielsa Manzano,1,Alcalde Del Ayuntamiento De Puértolas,PSOE,Ayuntamiento De Puértolas,"0,00","0,00",,,,
7053,08/11/2021,Jose Ramon Lafuerza Coronas,1,Alcalde Del Ayuntamiento De Pueyo De Araguás El,PSOE,Ayuntamiento De Pueyo De Araguás El,"400,00","28,57",,,,
7054,08/11/2021,Jose Miguel Lopez Puy,1,Alcalde Del Ayuntamiento De Pueyo De Santa Cruz,PP,Ayuntamiento De Pueyo De Santa Cruz,"0,00","0,00",,,,
7055,08/11/2021,Rafael Blasco Ferrer,1,Alcalde Del Ayuntamiento De Quicena,PP,Ayuntamiento De Quicena,"0,00","0,00",,,,
7056,08/11/2021,Francisco Javier Belenguer Anzano,0,Alcalde Del Ayuntamiento De Quicena,PP,Ayuntamiento De Quicena,"0,00",,,,,
7057,08/11/2021,Maria Berta Fernandez Pueyo,1,Alcaldesa Del Ayuntamiento De Sabiñánigo,PSOE,Ayuntamiento De Sabiñánigo,"27.362,60","1.954,47",,,,
7058,08/11/2021,Jose Luis Rufat Ferraz,1,Alcalde Del Ayuntamiento De Sahún,PSOE,Ayuntamiento De Sahún,"0,00","0,00",,,,
7059,08/11/2021,Maria Isabel Lisa Lopez,1,Alcaldesa Del Ayuntamiento De Salas Altas,PSOE,Ayuntamiento De Salas Altas,"0,00","0,00",,,,
7060,08/11/2021,Jorge Jose Gracia Andreu,1,Alcalde Del Ayuntamiento De Salas Bajas,PSOE,Ayuntamiento De Salas Bajas,"0,00","0,00",,,,
7061,08/11/2021,Pablo Lecina Lacambra,1,Alcalde Del Ayuntamiento De Salillas,Cs,Ayuntamiento De Salillas,"0,00","0,00",,,,
7062,08/11/2021,Jesus Eugenio Gerico Urieta,1,Alcalde Del Ayuntamiento De Sallent De Gállego,PP,Ayuntamiento De Sallent De Gállego,"40.117,42","2.865,53",,,,
7063,08/11/2021,Roberto Serrano Lacarra,1,Alcalde Del Ayuntamiento De San Juan De Plan,CHA,Ayuntamiento De San Juan De Plan,"0,00","0,00",,,,
7064,08/11/2021,Elisa Sancho Rodellar,1,Alcaldesa Del Ayuntamiento De San Miguel Del Cinca,PSOE,Ayuntamiento De San Miguel Del Cinca,"0,00","0,00",,,,
7065,08/11/2021,Lucia Perez Corvinos,1,Alcaldesa Del Ayuntamiento De Sangarrén,PSOE,Ayuntamiento De Sangarrén,"36,00","2,57",,,,
7066,08/11/2021,Mariano Jesus Lisa Pano,1,Alcalde Del Ayuntamiento De Santa María De Dulcis,PSOE,Ayuntamiento De Santa María De Dulcis,"0,00","0,00",,,,
7067,08/11/2021,Mariano Pueyo Campo,1,Alcalde Del Ayuntamiento De Santaliestra Y San Quílez,PSOE,Ayuntamiento De Santaliestra Y San Quílez,"0,00","0,00",,,,
7068,08/11/2021,Juan Miguel Escalzo Millera,1,Alcalde Del Ayuntamiento De Sariñena,PSOE,Ayuntamiento De Sariñena,"30.000,00","2.142,86",,,,
7069,08/11/2021,Ángel Vidal Abizanda,1,Alcalde Del Ayuntamiento De Secastilla,PSOE,Ayuntamiento De Secastilla,"0,00","0,00",,,,
7070,08/11/2021,Daniel Larramona Campo,1,Alcalde Del Ayuntamiento De Seira,PP,Ayuntamiento De Seira,"0,00","0,00",,,,
7071,08/11/2021,Javier Daniel Felipe Villa,1,Alcalde Del Ayuntamiento De Sena,PP,Ayuntamiento De Sena,"0,00","0,00",,,,
7072,08/11/2021,Sonia Blanco Carreras,1,Alcaldesa Del Ayuntamiento De Sesa,Cs,Ayuntamiento De Sesa,"0,00","0,00",,,,
7073,08/11/2021,Carlos Gaspar Mora Cid,1,Alcalde Del Ayuntamiento De Sesué,PSOE,Ayuntamiento De Sesué,"0,00","0,00",,,,
7074,08/11/2021,Jose Luis Use Cartie,1,Alcalde Del Ayuntamiento De Siétamo,PSOE,Ayuntamiento De Siétamo,"14.523,80","1.037,41",,,,
7075,08/11/2021,José María Ariño Palacín,1,Alcalde Del Ayuntamiento De Sopeira,PSOE,Ayuntamiento De Sopeira,"15.076,22","1.076,87",,,,
7076,08/11/2021,Maria Isabel Bailo Gella,1,Alcaldesa Del Ayuntamiento De Sotonera La,PP,Ayuntamiento De Sotonera La,"5600,00","400,00",,,,
7077,08/11/2021,Francisco Mateo Rivas,1,Alcalde Del Ayuntamiento De Tamarite De Litera,PSOE,Ayuntamiento De Tamarite De Litera,"600,00","42,86",,,,
7078,08/11/2021,Miriam Ponsa Brusau,1,Alcaldesa Del Ayuntamiento De Tardienta,PSOE,Ayuntamiento De Tardienta,"13.409,80","957,84",,,,
7079,08/11/2021,Feliciano Sese Cazcarra,1,Alcalde Del Ayuntamiento De Tella-Sin,PAR,Ayuntamiento De Tella-Sin,"0,00","0,00",,,,
7080,08/11/2021,Jesús Alfaro Santafé,1,Alcalde Del Ayuntamiento De Tierz,PSOE,Ayuntamiento De Tierz,"0,00","0,00",,,,
7081,08/11/2021,Isidro Franco March,1,Alcalde Del Ayuntamiento De Tolva,PSOE,Ayuntamiento De Tolva,"0,00","0,00",,,,
7082,08/11/2021,Jose Franch Aventin,1,Alcalde Del Ayuntamiento De Torre La Ribera,PSOE,Ayuntamiento De Torre La Ribera,"0,00","0,00",,,,
7083,08/11/2021,Jose Evaristo Cabistañ Cuchi,1,Alcalde Del Ayuntamiento De Torrente De Cinca,PSOE,Ayuntamiento De Torrente De Cinca,"3450,00","246,43",,,,
7084,08/11/2021,Saul Perez Lacasa,1,Alcalde Del Ayuntamiento De Torres De Alcanadre,PP,Ayuntamiento De Torres De Alcanadre,"0,00","0,00",,,,
7085,08/11/2021,Valentin Calle Garcia,1,Alcalde Del Ayuntamiento De Torres De Barbués,PSOE,Ayuntamiento De Torres De Barbués,"0,00","0,00",,,,
7086,08/11/2021,Pascual David Inglan Otal,1,Alcalde Del Ayuntamiento De Tramaced,PP,Ayuntamiento De Tramaced,"0,00","0,00",,,,
7087,08/11/2021,Luis Alberto Labrador Uson,1,Alcalde Del Ayuntamiento De Valfarta,PAR,Ayuntamiento De Valfarta,"0,00","0,00",,,,
7088,08/11/2021,Maria Belen Ibarz Ibarz,1,Alcaldesa Del Ayuntamiento De Velilla De Cinca,PAR,Ayuntamiento De Velilla De Cinca,"0,00","0,00",,,,
7089,08/11/2021,Ramon Capel Vitales,1,Alcalde Del Ayuntamiento De Vencillón,PSOE,Ayuntamiento De Vencillón,"0,00","0,00",,,,
7090,08/11/2021,Alfredo Pociello Colomina,1,Alcalde Del Ayuntamiento De Viacamp Y Litera,PSOE,Ayuntamiento De Viacamp Y Litera,"0,00","0,00",,,,
7091,08/11/2021,Sergio Benito Moreu Bescos,1,Alcalde Del Ayuntamiento De Vicién,PSOE,Ayuntamiento De Vicién,"0,00","0,00",,,,
7092,08/11/2021,Boro Tuset Borreda,1,Alcalde Del Ayuntamiento De Villanova,PSOE,Ayuntamiento De Villanova,"0,00","0,00",,,,
7093,08/11/2021,Luis Terren Sanclemente,1,Alcalde Del Ayuntamiento De Villanúa,PSOE,Ayuntamiento De Villanúa,"30.323,18","2.165,94",,,,
7094,08/11/2021,José Jaime Castellón Bonet,1,Alcalde Del Ayuntamiento De Villanueva De Sigena,Cs,Ayuntamiento De Villanueva De Sigena,"0,00","0,00",,,,
7095,08/11/2021,Jose Antonio Lafragüeta Azon,1,Alcalde Del Ayuntamiento De Yebra De Basa,PSOE,Ayuntamiento De Yebra De Basa,"0,00","0,00",,,,
7096,08/11/2021,Marco Antonio Ibarz Guillen,1,Alcalde Del Ayuntamiento De Zaidín,PSOE,Ayuntamiento De Zaidín,"0,00","0,00",,,,
7097,08/11/2021,José Luis Benejam Saura,1,Alcalde Del Ayuntamiento De Alaior,PP,Ayuntamiento De Alaior,"37.800,00","2.700,00",,,,
7098,08/11/2021,Llorenç Perelló Rosselló,1,Alcalde Del Ayuntamiento De Alaró,PP,Ayuntamiento De Alaró,"31.853,24","2.275,23",,,,
7099,08/11/2021,Bárbara Rebassa Bisbal,1,Alcaldesa Del Ayuntamiento De Alcúdia,PSIB-PSOE,Ayuntamiento De Alcúdia,"13.446,78","960,48",,,,
7100,08/11/2021,Maria Antonia Mulet Vich,1,Alcaldesa Del Ayuntamiento De Algaida,PSIB-PSOE,Ayuntamiento De Algaida,"38.729,60","2.766,40",,,,
7101,08/11/2021,Juan Ribot Mayol,1,Alcalde Del Ayuntamiento De Ariany,EL PI,Ayuntamiento De Ariany,"31.523,93","2.251,71",,,,
7102,08/11/2021,Manuel Galan Massanet,1,Alcalde Del Ayuntamiento De Artà,PSIB-PSOE,Ayuntamiento De Artà,"46.462,00","3.318,71",,,,
7103,08/11/2021,Mateo Ferrá Bestard,1,Alcalde Del Ayuntamiento De Banyalbufar,EL PI,Ayuntamiento De Banyalbufar,"31.523,94","2.251,71",,,,
7104,08/11/2021,Andreu Bujosa Bestard,1,Alcalde Del Ayuntamiento De Bunyola,EOB,Ayuntamiento De Bunyola,"47.759,32","3.411,38",,,,
7105,08/11/2021,Alfonso Luis Rodríguez Badal,1,Alcalde Del Ayuntamiento De Calvià,PSIB-PSOE,Ayuntamiento De Calvià,"59.354,00","4.239,57",,,,
7106,08/11/2021,Rosa Maria Bestard Pons,1,Alcaldesa Del Ayuntamiento De Campanet,PSIB-PSOE,Ayuntamiento De Campanet,"21.801,99","1.557,29",,,,
7107,08/11/2021,Francisca Porquer Manresa,1,Alcaldesa Del Ayuntamiento De Campos,PP,Ayuntamiento De Campos,"55.354,58","3.953,90",,,,
7108,08/11/2021,Rafel Fernandez Mallol,1,Alcalde Del Ayuntamiento De Capdepera,PSIB-PSOE,Ayuntamiento De Capdepera,"54.253,56","3.875,25",,,,
7109,08/11/2021,Juana Escandell Salom,1,Alcaldesa Del Ayuntamiento De Castell Es,PSIB-PSOE,Ayuntamiento De Castell Es,"32.200,00","2.300,00",,,,
7110,08/11/2021,Joana Gomila Lluch,1,Alcaldesa Del Ayuntamiento De Ciutadella De Menorca,PSM MxM,Ayuntamiento De Ciutadella De Menorca,"44.519,30","3.179,95",,,,
7111,08/11/2021,Andreu Isern Pol,1,Alcalde Del Ayuntamiento De Consell,PSIB-PSOE,Ayuntamiento De Consell,"7775,00","555,36",,,,
7112,08/11/2021,Antoni Salas Roca,1,Alcalde Del Ayuntamiento De Costitx,EL PI,Ayuntamiento De Costitx,"39.432,26","2.816,59",,,,
7113,08/11/2021,Rafael Ruiz González,1,Alcalde Del Ayuntamiento De Eivissa,PSIB-PSOE,Ayuntamiento De Eivissa,"59.539,76","4.252,84",,,,
7114,08/11/2021,Antoni Solivellas Estrany,1,Alcalde Del Ayuntamiento De Escorca,PP,Ayuntamiento De Escorca,"32.234,86","2.302,49",,,,
7115,08/11/2021,Maria Ramon Salas,1,Alcaldesa Del Ayuntamiento De Esporles,MÉS - APIB,Ayuntamiento De Esporles,"37.023,56","2.644,54",,,,
7116,08/11/2021,Bartomeu Jover Sánchez,1,Alcalde Del Ayuntamiento De Estellencs,PP,Ayuntamiento De Estellencs,"31.523,94","2.251,71",,,,
7117,08/11/2021,Jaime Monserrat Vaquer,1,Alcalde Del Ayuntamiento De Felanitx,EL PI,Ayuntamiento De Felanitx,"49.003,92","3.500,28",,,,
7118,08/11/2021,Joana Febrer Rotger,1,Alcaldesa,ENTESA,Ayuntamiento De Ferreries,"6077,25","434,09",,,,
7119,08/11/2021,Antoni Bennasar Pol,1,Alcalde Del Ayuntamiento De Lloret De Vistalegre,E.L.L.,Ayuntamiento De Lloret De Vistalegre,"9000,00","642,86",,,,
7120,08/11/2021,Jose Maria Muñoz Perez,1,Alcalde Del Ayuntamiento De Lloseta,PSIB-PSOE,Ayuntamiento De Lloseta,"13.005,00","928,93",,,,
7121,08/11/2021,Magdalena Perelló Frontera,1,Alcaldesa Del Ayuntamiento De Llubí,MÉS - APIB,Ayuntamiento De Llubí,"39.432,12","2.816,58",,,,
7122,08/11/2021,Èric Jareño Cifuentes,1,Alcalde Del Ayuntamiento De Llucmajor,PP,Ayuntamiento De Llucmajor,"51.124,64","3.651,76",,,,
7123,08/11/2021,Miquel Oliver Gomila,1,Alcalde Del Ayuntamiento De Manacor,MÉS-Esquerra-APIB,Ayuntamiento De Manacor,"45.187,66","3.227,69",,,,
7124,08/11/2021,Guillem Villalonga Ramonell,1,Alcalde Del Ayuntamiento De Mancor De La Vall,MÉS - APIB,Ayuntamiento De Mancor De La Vall,"38.276,56","2.734,04",,,,
7125,08/11/2021,Héctor Pons Riudavets,1,Alcalde Del Ayuntamiento De Maó-Mahón,PSIB-PSOE,Ayuntamiento De Maó-Mahón,"46.187,12","3.299,08",,,,
7126,08/11/2021,Miquel Cabot Rodríguez,1,Alcalde Del Ayuntamiento De Marratxí,PSIB-PSOE,Ayuntamiento De Marratxí,"52.322,48","3.737,32",,,,
7127,08/11/2021,Francisco Javier Ametller Pons,1,Alcalde Del Ayuntamiento De Mercadal Es,PSIB-PSOE,Ayuntamiento De Mercadal Es,"20.822,00","1.487,29",,,,
7128,08/11/2021,Antoni Serra Sastre,1,Alcalde Del Ayuntamiento De Muro,CDM,Ayuntamiento De Muro,"47.560,18","3.397,16",,,,
7129,08/11/2021,Salvador Femenias Riera,1,Alcalde Del Ayuntamiento De Petra,EL PI,Ayuntamiento De Petra,"28.922,04","2.065,86",,,,
7130,08/11/2021,Llorenç Gelabert Crespí,1,Alcalde Del Ayuntamiento De Sa Pobla,EL PI,Ayuntamiento De Sa Pobla,"27.026,15","1.930,44",,,,
7131,08/11/2021,Bartomeu Cifre Ochogavia,1,Alcalde Del Ayuntamiento De Pollença,TOTS PER POLLENÇA,Ayuntamiento De Pollença,"54.059,93","3.861,42",,,,
7132,08/11/2021,Francisca Mora Veny,1,Alcaldesa Del Ayuntamiento De Porreres,EL PI,Ayuntamiento De Porreres,"7145,00","510,36",,,,18/01/1971
7133,08/11/2021,Juan Rodríguez Ginard,1,Alcalde Del Ayuntamiento De Salines Ses,PP,Ayuntamiento De Salines Ses,"21.709,40","1.550,67",,,,
7134,08/11/2021,Marcos Serra Colomar,1,Alcalde Del Ayuntamiento De Sant Antoni De Portmany,PP,Ayuntamiento De Sant Antoni De Portmany,"54.999,88","3.928,56",,,,
7135,08/11/2021,Francesc Mestre Estelric,1,Alcalde Del Ayuntamiento De Sant Joan,EL PI,Ayuntamiento De Sant Joan,"39.432,12","2.816,58",,,,
7136,08/11/2021,Antonio Marí Marí,1,Alcalde Del Ayuntamiento De Sant Joan De Labritja,PP,Ayuntamiento De Sant Joan De Labritja,"47.606,04","3.400,43",,,,
7137,08/11/2021,Ángel Luis Guerrero,1,Alcalde Del Ayuntamiento De Sant Josep De Sa Talaia,PSIB-PSOE,Ayuntamiento De Sant Josep De Sa Talaia,"54.000,00","3.857,14",,,,
7138,08/11/2021,Josep Marí Ribas,0,Alcalde Del Ayuntamiento De Sant Josep De Sa Talaia,PSIB-PSOE,Ayuntamiento De Sant Josep De Sa Talaia,"29.057,12",,,,,
7139,08/11/2021,Mateu Puigros Sureda,1,Alcalde Del Ayuntamiento De Sant Llorenç Des Cardassar,GISCa,Ayuntamiento De Sant Llorenç Des Cardassar,"46.278,82","3.305,63",,,,
7140,08/11/2021,Carolina Marqués Portella,1,Alcaldesa Del Ayuntamiento De Sant Lluís,PSIB-PSOE,Ayuntamiento De Sant Lluís,"38.500,00","2.750,00",,,,
7141,08/11/2021,Joan Riutort Crespi,1,Alcalde Del Ayuntamiento De Santa Eugènia,FSE,Ayuntamiento De Santa Eugènia,"39.999,96","2.857,14",,,,
7142,08/11/2021,José Luis Urraca Martín,0,Alcalde Del Ayuntamiento De Santa Eugènia,PSIB-PSOE,Ayuntamiento De Santa Eugènia,"39.930,38",,,,,
7143,08/11/2021,Joan Monjo Esterlich,1,Alcalde Del Ayuntamiento De Santa Margalida,CONVERGENCIA - EL PI,Ayuntamiento De Santa Margalida,"46.796,68","3.342,62",,,,
7144,08/11/2021,Colau Canyelles Parets,1,Alcalde Del Ayuntamiento De Santa María Del Camí,MÉS - APIB,Ayuntamiento De Santa María Del Camí,"15.654,98","1.118,21",,,,
7145,08/11/2021,María De Consolación Pons Monserrat,1,Alcaldesa Del Ayuntamiento De Santanyí,PP,Ayuntamiento De Santanyí,"53.044,04","3.788,86",,,,
7146,08/11/2021,Carlos Simarro Vicens,1,Alcalde Del Ayuntamiento De Sóller,PP,Ayuntamiento De Sóller,"53.000,00","3.785,71",,,,
7147,08/11/2021,Montserrat Rosselló Nicolau,1,Alcaldesa Del Ayuntamiento De Vilafranca De Bonany,PxP,Ayuntamiento De Vilafranca De Bonany,"40.294,10","2.878,15",,,,
7148,08/11/2021,Antonio Marino Aguilera Peñalver,1,Alcalde Del Ayuntamiento De Alcalá La Real,PP,Ayuntamiento De Alcalá La Real,"46.239,65","3.302,83",,,,
7149,08/11/2021,Valeriano Martín Cano,1,Alcalde Del Ayuntamiento De Alcaudete,PSOE-A,Ayuntamiento De Alcaudete,"48.535,60","3.466,83",,,,
7150,08/11/2021,Manuel Fernández Vela,1,Alcalde Del Ayuntamiento De Aldeaquemada,Cs,Ayuntamiento De Aldeaquemada,"0,00","0,00",,,,
7151,08/11/2021,Pedro Luis Rodríguez Sánchez,1,Alcalde Del Ayuntamiento De Andújar,PSOE-A,Ayuntamiento De Andújar,"50.600,00","3.614,29",,,,
7152,08/11/2021,Francisco Manuel Huertas Delgado,0,Alcalde Del Ayuntamiento De Andújar,PSOE-A,Ayuntamiento De Andújar,"27.726,03",,,,,
7153,08/11/2021,Juan Latorre Ruiz,1,Alcalde Del Ayuntamiento De Arjona,PSOE-A,Ayuntamiento De Arjona,"33.188,51","2.370,61",,,,
7154,08/11/2021,Miguel Angel Carmona Carmona,1,Alcalde Del Ayuntamiento De Arjonilla,Cs,Ayuntamiento De Arjonilla,"3820,00","272,86",,,,
7155,08/11/2021,Miguel Angel Manrique Peinado,1,Alcalde Del Ayuntamiento De Arquillos,PP,Ayuntamiento De Arquillos,"40.595,01","2.899,64",,,,
7156,08/11/2021,Jose Berrio Ramirez,1,Alcalde Del Ayuntamiento De Arroyo Del Ojanco,PP,Ayuntamiento De Arroyo Del Ojanco,"36.799,98","2.628,57",,,,
7157,08/11/2021,María Dolores Marín Torres,1,Alcaldesa Del Ayuntamiento De Baeza,PSOE-A,Ayuntamiento De Baeza,"46.821,96","3.344,43",,,,
7158,08/11/2021,Luis Mariano Camacho Nuñez,1,Alcalde Del Ayuntamiento De Bailén,PP,Ayuntamiento De Bailén,"41.580,00","2.970,00",,,,
7159,08/11/2021,Antonio Las Heras Cortés,1,Alcalde Del Ayuntamiento De Baños De La Encina,PSOE-A,Ayuntamiento De Baños De La Encina,"35.000,00","2.500,00",,,,
7160,08/11/2021,José Alberto Rodríguez Cano,1,Alcalde Del Ayuntamiento De Beas De Segura,PSOE-A,Ayuntamiento De Beas De Segura,"34.679,96","2.477,14",,,,
7161,08/11/2021,José Diego Soriano Garrido,1,Alcalde Del Ayuntamiento De Begíjar,PSOE-A,Ayuntamiento De Begíjar,"31.595,20","2.256,80",,,,
7162,08/11/2021,Pedro Justicia Herrera,1,Alcalde Del Ayuntamiento De Bélmez De La Moraleda,PSOE-A,Ayuntamiento De Bélmez De La Moraleda,"37.100,00","2.650,00",,,,
7163,08/11/2021,Jose Pascual Bermudez Alarcon,1,Alcalde Del Ayuntamiento De Benatae,PSOE-A,Ayuntamiento De Benatae,"20.449,42","1.460,67",,,,
7164,08/11/2021,Maria Francisca Espinosa Garcia,0,Alcaldesa,PSOE-A,Ayuntamiento De Benatae,"25.690,14",,,,,
7165,08/11/2021,Francisco Javier Justicia Gomez,1,Alcalde Del Ayuntamiento De Cabra Del Santo Cristo,PSOE-A,Ayuntamiento De Cabra Del Santo Cristo,"43.407,14","3.100,51",,,,
7166,08/11/2021,Camilo Torres Cara,1,Alcalde Del Ayuntamiento De Cambil,PSOE-A,Ayuntamiento De Cambil,"28.899,84","2.064,27",,,,
7167,08/11/2021,Juan Francisco Figueroa Ruiz,1,Alcalde Del Ayuntamiento De Campillo De Arenas,PSOE-A,Ayuntamiento De Campillo De Arenas,"400,00","28,57",,,,
7168,08/11/2021,Jose Carlos Serrano Ruiz,1,Alcalde Del Ayuntamiento De Canena,IU-ANDALUCIA,Ayuntamiento De Canena,"30.125,48","2.151,82",,,,
7169,08/11/2021,Domingo Bonillo Avi,1,Alcalde Del Ayuntamiento De Carboneros,PSOE-A,Ayuntamiento De Carboneros,"32.555,32","2.325,38",,,,
7170,08/11/2021,Enrique Puñal Rueda,1,Alcalde Del Ayuntamiento De Cárcheles,Cs,Ayuntamiento De Cárcheles,"33.395,74","2.385,41",,,,
7171,08/11/2021,Yolanda Reche Luz,1,Alcaldesa Del Ayuntamiento De Carolina La,PSOE-A,Ayuntamiento De Carolina La,"34.450,00","2.460,71",,,,
7172,08/11/2021,Pedro García Anaya,1,Alcalde Del Ayuntamiento De Castellar,PSOE-A,Ayuntamiento De Castellar,"33.659,28","2.404,23",,,,
7173,08/11/2021,Cristóbal Rodríguez Gallardo,1,Alcalde Del Ayuntamiento De Castillo De Locubín,PSOE-A,Ayuntamiento De Castillo De Locubín,"27.866,56","1.990,47",,,,
7174,08/11/2021,Manuel Jesús Raya Clemente,1,Alcalde Del Ayuntamiento De Cazalilla,PSOE-A,Ayuntamiento De Cazalilla,"32.514,03","2.322,43",,,,
7175,08/11/2021,Antonio Jose Rodriguez Viñas,1,Alcalde Del Ayuntamiento De Cazorla,PSOE-A,Ayuntamiento De Cazorla,"41.456,38","2.961,17",,,,
7176,08/11/2021,Santiago Rodriguez Yeste,1,Alcalde Del Ayuntamiento De Chiclana De Segura,PSOE-A,Ayuntamiento De Chiclana De Segura,"33.772,73","2.412,34",,,,
7177,08/11/2021,Jose Luis Agea Martinez,1,Alcalde Del Ayuntamiento De Chilluévar,PSOE-A,Ayuntamiento De Chilluévar,"29.198,68","2.085,62",,,,
7178,08/11/2021,Francisco Javier Sabalete Pancorbo,1,Alcalde Del Ayuntamiento De Escañuela,PSOE-A,Ayuntamiento De Escañuela,"0,00","0,00",,,,
7179,08/11/2021,Manuela Cobo Anguita,1,Alcaldesa Del Ayuntamiento De Espeluy,PSOE-A,Ayuntamiento De Espeluy,"27.056,26","1.932,59",,,,
7180,08/11/2021,Encarnación Bienvenida Castro Cano,1,Alcaldesa Del Ayuntamiento De Frailes,PP,Ayuntamiento De Frailes,"24.286,71","1.734,76",,,,
7181,08/11/2021,María Francisca Molina Zamora,1,Alcaldesa Del Ayuntamiento De Fuensanta De Martos,PSOE-A,Ayuntamiento De Fuensanta De Martos,"39.340,00","2.810,00",,,,
7182,08/11/2021,Jaime Aguilera Samblas,1,Alcalde Del Ayuntamiento De Génave,PSOE-A,Ayuntamiento De Génave,"27.061,80","1.932,99",,,,
7183,08/11/2021,Alberto Rubio Mostacero,1,Alcalde Del Ayuntamiento De Guarromán,PP,Ayuntamiento De Guarromán,"35.000,00","2.500,00",,,,
7184,08/11/2021,Juan De Dios Ortega López,1,Alcalde Del Ayuntamiento De Higuera De Calatrava,AxSI,Ayuntamiento De Higuera De Calatrava,"19.726,00","1.409,00",,,,
7185,08/11/2021,Maron Martinez Sevilla,1,Alcalde Del Ayuntamiento De Hinojares,PSOE-A,Ayuntamiento De Hinojares,"17.484,04","1.248,86",,,,
7186,08/11/2021,Francisco Manuel Ruiz Garcia,1,Alcalde Del Ayuntamiento De Huelma,ADELANTE,Ayuntamiento De Huelma,"38.685,32","2.763,24",,,,
7187,08/11/2021,Daniel Sanchez Cruz,1,Alcalde Del Ayuntamiento De Iruela La,PSOE-A,Ayuntamiento De Iruela La,"31.587,78","2.256,27",,,,
7188,08/11/2021,Pascual Manjón Ruiz,1,Alcalde Del Ayuntamiento De Iznatoraf,PP,Ayuntamiento De Iznatoraf,"28.456,96","2.032,64",,,,
7189,08/11/2021,Pedro López Lérida,1,Alcalde Del Ayuntamiento De Jabalquinto,U.D.J,Ayuntamiento De Jabalquinto,"35.700,00","2.550,00",,,,
7190,08/11/2021,Julio Millan Muñoz,1,Alcalde Del Ayuntamiento De Jaén,PSOE-A,Ayuntamiento De Jaén,"70.466,06","5.033,29",,,,11/04/1977
7191,08/11/2021,José María Mercado Barranco,1,Alcalde Del Ayuntamiento De Jamilena,PSOE-A,Ayuntamiento De Jamilena,"34.773,99","2.483,86",,,,
7192,08/11/2021,Francisco Ruiz Sannicolas,1,Alcalde Del Ayuntamiento De Jimena,PSOE-A,Ayuntamiento De Jimena,"32.094,30","2.292,45",,,,
7193,08/11/2021,Maria Teresa Garcia Gomez,1,Alcaldesa Del Ayuntamiento De Jódar,PSOE-A,Ayuntamiento De Jódar,"39.465,12","2.818,94",,,,
7194,08/11/2021,Francisca Paula Calero Mena,1,Alcaldesa Del Ayuntamiento De Lahiguera,ADELANTE,Ayuntamiento De Lahiguera,"0,00","0,00",,,,
7195,08/11/2021,Raúl Caro-Accino Menéndez,1,Alcalde Del Ayuntamiento De Linares,Cs,Ayuntamiento De Linares,"54.138,84","3.867,06",,,,
7196,08/11/2021,Isabel Uceda Cantero,1,Alcaldesa Del Ayuntamiento De Lopera,PSOE-A,Ayuntamiento De Lopera,"36.120,00","2.580,00",,,,
7197,08/11/2021,Gonzalo Manuel Rus Perez,1,Alcalde Del Ayuntamiento De Lupión,IU-ANDALUCIA,Ayuntamiento De Lupión,"25.827,06","1.844,79",,,,
7198,08/11/2021,Maria Del Mar Davila Jimenez,1,Alcaldesa Del Ayuntamiento De Mancha Real,PP,Ayuntamiento De Mancha Real,"48.600,00","3.471,43",,,,
7199,08/11/2021,Víctor Manuel Torres Caballero,1,Alcalde Del Ayuntamiento De Martos,PSOE-A,Ayuntamiento De Martos,"46.614,68","3.329,62",,,,
7200,08/11/2021,Juan Bravo Sosa,1,Alcalde Del Ayuntamiento De Mengíbar,PSOE-A,Ayuntamiento De Mengíbar,"43.317,68","3.094,12",,,,
7201,08/11/2021,Valentín Merenciano García,1,Alcalde Del Ayuntamiento De Montizón,PP,Ayuntamiento De Montizón,"21.924,00","1.566,00",,,,
7202,08/11/2021,Joaquín Requena Requena,1,Alcalde Del Ayuntamiento De Navas De San Juan,PSOE-A,Ayuntamiento De Navas De San Juan,"42.873,88","3.062,42",,,,
7203,08/11/2021,Antonio Morales Torres,1,Alcalde Del Ayuntamiento De Noalejo,PSOE-A,Ayuntamiento De Noalejo,"24.751,30","1.767,95",,,,
7204,08/11/2021,Juan Francisco Fernández López,1,Alcalde Del Ayuntamiento De Orcera,PSOE-A,Ayuntamiento De Orcera,"31.780,70","2.270,05",,,,
